dataset_version,feature_schema_version,extraction_artifact_version,label_schema_version,label_source,weak_target_score,expert_target_score,query,category,intent,city,region_code,url,domain,rank,serp_page,title,snippet,page_type,fetch_status,fetch_error,artifact_path,artifact_sha1,artifact_size_bytes,target_score,text_length_chars,html_length_chars,word_count,unique_word_count,unique_word_ratio,avg_word_length,sentence_count,avg_sentence_length,paragraph_count,h1_count,h2_count,h3_count,heading_count,title_present,title_length,meta_description_present,meta_description_length,query_in_title,query_in_text,exact_query_count,query_term_count,title_query_term_count,meta_query_term_count,title_keyword_coverage_ratio,meta_keyword_coverage_ratio,query_terms_in_headings,heading_query_coverage_ratio,first_200_words_query_term_count,query_density,keyword_coverage_ratio,link_count,image_count,list_item_count,strong_tag_count,form_count,input_count,inputs_per_form_ratio,avg_paragraph_length,link_density_per_1000_words,image_density_per_1000_words,list_density_per_1000_words,strong_density_per_1000_words,text_to_html_ratio,semantic_similarity,early_query_coverage_ratio,conversion_signal_score,content_link_ratio,heading_paragraph_balance,query_semantic_alignment,title_semantic_alignment,heading_semantic_alignment,title_heading_keyword_alignment,content_depth_semantic_score,query_prominence_score,title_length_quality,meta_length_quality,keyword_balance_score,semantic_content_richness,cta_semantic_score,http_status_code,http_status_ok,redirect_count,has_redirect,canonical_present,canonical_matches_final_url,meta_robots_present,x_robots_tag_present,robots_noindex,robots_nofollow,page_indexable,viewport_present,lang_present,hreflang_count,hreflang_present,url_depth,url_parameter_count,url_has_query_parameters,redirect_efficiency_score,url_hygiene_score,technical_metadata_score,canonical_signal_score,technical_seo_score,phone_present,phone_count,email_present,address_present,business_hours_present,price_present,currency_present,delivery_info_present,payment_info_present,warranty_info_present,returns_info_present,reviews_present,rating_present,faq_present,cta_present,cta_count,messenger_present,value_proposition_present,legal_requisites_present,company_identity_present,contact_options_score,commercial_signal_count,trust_signal_count,commercial_signals_score,trust_signals_score,commercial_trust_score,heavy_analysis_available,heavy_analysis_overall_score,structured_data_json_ld_count,structured_data_valid_json_ld_count,structured_data_malformed_json_ld_count,structured_data_schema_type_count,structured_data_business_schema_present,structured_data_offer_schema_present,structured_data_faq_schema_present,structured_data_breadcrumb_schema_present,structured_data_score,mobile_viewport_present,mobile_readiness_score,rendering_browser_fetch_used,rendering_js_dependency_risk,rendering_text_html_ratio,rendering_score,performance_html_size_kb,performance_dom_node_count,performance_script_count,performance_stylesheet_count,performance_image_count,performance_response_time_ms,performance_resource_complexity_score,performance_proxy_score,intent_is_commercial,intent_is_local_commercial,intent_is_informational,intent_is_navigational,intent_confidence,query_local_modifier,commercial_intent_score,local_intent_score,informational_intent_score,navigational_intent_score,commercial_intent_alignment,local_intent_alignment,informational_intent_alignment,navigational_intent_alignment,intent_alignment_score
dataset-v3-d37,v3,extraction-v2,hybrid-v1,weak_serp,73.6842,,натяжные потолки Санкт-Петербург,натяжные потолки,commercial,Санкт-Петербург,2,https://master-plus.spb.ru/natyazhnye-potolki/,master-plus.spb.ru,6,0,,,content,ok,,..\dataset-v2\artifacts\query--74059ad1c35fb981.json,086f0ca0db01f3916df533c40d6c1ddbde9f0d42,285359,73.6842,14265.0,208231.0,2084.0,584.0,0.2802303262955854,5.6881,132.0,15.7879,491.0,1.0,3.0,7.0,11.0,1.0,40.0,1.0,204.0,0.0,0.0,0.0,94.0,2.0,3.0,0.5,0.75,18.0,0.5,32.0,0.045106,1.0,96.0,164.0,29.0,9.0,4.0,42.0,10.5,4.2444,46.065259,78.694818,13.915547,4.318618,0.068506,0.365474,1.0,1.0,21.708333,0.022403,0.365474,0.182737,0.182737,0.25,0.365474,0.7,0.727273,0.593103,0.496481,0.102417,0.365474,200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9,1.0,0.75,0.93,1.0,7.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,5.0,0.0,1.0,1.0,1.0,0.8,8.0,8.0,0.888889,0.888889,0.859259,1.0,0.49996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.91,1.0,0.404573,0.068506,0.595427,218.0449,2548.0,12.0,8.0,164.0,4351.2524,0.442548,0.494411,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.5,0.0,0.0,0.662666,0.74305,0.544194,0.623893,0.576508
dataset-v3-d37,v3,extraction-v2,hybrid-v1,weak_serp,68.4211,,натяжные потолки Санкт-Петербург,натяжные потолки,commercial,Санкт-Петербург,2,https://potolki-spb.ru/,potolki-spb.ru,7,0,,,homepage,ok,,..\dataset-v2\artifacts\query--122065013e3aa8b6.json,6c6031cf057c6f71dd2ef19f9c29fc738f505663,446063,68.4211,10219.0,351726.0,1632.0,535.0,0.3278186274509804,4.9914,184.0,8.8696,43.0,1.0,7.0,1.0,9.0,1.0,63.0,1.0,171.0,0.0,0.0,0.0,56.0,3.0,6.0,0.5,0.75,5.0,0.75,17.0,0.034314,1.0,224.0,92.0,27.0,30.0,14.0,223.0,15.928571,37.9535,137.254902,56.372549,16.544118,18.382353,0.029054,0.516862,1.0,1.0,7.285714,0.209302,0.516862,0.258431,0.387647,0.375,0.516862,0.7625,0.854545,0.82069,0.856209,0.153623,0.516862,200.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,8.0,1.0,1.0,1.0,1.0,0.8,7.0,7.0,0.777778,0.777778,0.785185,1.0,0.548914,3.0,6.0,0.0,5.0,1.0,0.0,0.0,1.0,0.85,1.0,0.91,1.0,0.872889,0.029054,0.127111,359.3291,2299.0,51.0,42.0,92.0,6483.3753,0.194728,0.308546,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.5,0.0,0.0,0.71301,0.781988,0.572794,0.698884,0.677377
dataset-v3-d37,v3,extraction-v2,hybrid-v1,weak_serp,63.1579,,натяжные потолки Санкт-Петербург,натяжные потолки,commercial,Санкт-Петербург,2,https://tuspb.ru/,tuspb.ru,8,0,,,homepage,ok,,..\dataset-v2\artifacts\query--f74391a14f8b616a.json,a36f90d9d6a19c26f8f9e1ac29eba1c06bce65ff,392641,63.1579,49945.0,193948.0,6412.0,1785.0,0.27838427947598254,6.5633,537.0,11.9404,265.0,3.0,13.0,92.0,108.0,1.0,94.0,1.0,265.0,0.0,0.0,0.0,54.0,4.0,4.0,1.0,1.0,20.0,0.75,12.0,0.008422,1.0,190.0,113.0,88.0,3.0,5.0,72.0,14.4,24.1962,29.63194,17.623206,13.724267,0.467873,0.257517,0.443071,1.0,1.0,33.747368,0.407547,0.443071,0.443071,0.332303,0.75,0.443071,0.9375,0.290909,0.172414,0.280724,0.123344,0.443071,200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.75,0.95,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,31.0,1.0,1.0,1.0,1.0,0.8,8.0,7.0,0.888889,0.777778,0.822222,1.0,0.407878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.91,1.0,0.65,0.257517,0.35,232.7646,1994.0,63.0,11.0,113.0,11057.6105,0.278682,0.371511,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.5,0.0,0.0,0.725548,0.730077,0.615795,0.70684,0.676535
dataset-v3-d37,v3,extraction-v2,hybrid-v1,weak_serp,57.8947,,натяжные потолки Санкт-Петербург,натяжные потолки,commercial,Санкт-Петербург,2,https://markakachestva.ru/amenities/3782-luchshie-firmy-natjazhnyh-potolkov-v-sankt-peterburge.html,markakachestva.ru,9,0,,,content,ok,,..\dataset-v2\artifacts\query--881ff2b06d37a00b.json,51e5b5bbe84d840cdf8e01dba0bad2c46e867225,613912,57.8947,39343.0,469061.0,5527.0,1945.0,0.35190881129003077,5.8929,420.0,13.1595,239.0,1.0,11.0,0.0,12.0,1.0,66.0,1.0,233.0,0.0,0.0,0.0,83.0,1.0,1.0,0.25,0.25,4.0,0.75,12.0,0.015017,1.0,203.0,152.0,230.0,45.0,4.0,23.0,5.75,23.1255,36.728786,27.501357,41.613895,8.141849,0.083876,0.429492,1.0,1.0,27.226601,0.050209,0.429492,0.107373,0.322119,0.1875,0.429492,0.675,0.8,0.393103,0.500573,0.151142,0.429492,200.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.8,1.0,1.0,0.96,1.0,14.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,7.0,8.0,0.777778,0.888889,0.822222,1.0,0.491058,2.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.425,1.0,0.91,1.0,0.65,0.083876,0.35,492.7422,2454.0,45.0,27.0,152.0,8985.6665,0.155642,0.279232,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.5,0.0,0.0,0.665372,0.746805,0.517869,0.638998,0.605981
dataset-v3-d37,v3,extraction-v2,hybrid-v1,weak_serp,52.6316,,натяжные потолки Санкт-Петербург,натяжные потолки,commercial,Санкт-Петербург,2,https://metrpotolok.ru/,metrpotolok.ru,10,0,,,homepage,ok,,..\dataset-v2\artifacts\query--c7c5c1eb2ab3ac0e.json,6b2ac90a4fe9387c336c5b82505808bcaf397076,1716062,52.6316,17542.0,1557488.0,2441.0,817.0,0.33469889389594426,6.0377,186.0,13.1237,11.0,2.0,7.0,0.0,9.0,1.0,66.0,1.0,165.0,0.0,0.0,0.0,77.0,3.0,1.0,0.75,0.25,10.0,0.75,5.0,0.031544,0.75,472.0,99.0,142.0,48.0,2.0,18.0,9.0,221.9091,193.363376,40.557149,58.17288,19.664072,0.011263,0.366422,1.0,1.0,5.17161,0.818182,0.274817,0.274817,0.274817,0.5625,0.366422,0.8125,0.8,0.862069,0.711389,0.122641,0.366422,200.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,1.0,0.9,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,7.0,8.0,0.777778,0.888889,0.888889,1.0,0.280444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.91,1.0,0.950724,0.011263,0.049276,1536.2354,3574.0,107.0,152.0,99.0,6824.7304,0.0,0.1625,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.5,0.0,0.0,0.644039,0.746877,0.46807,0.617701,0.56406
dataset-v3-d37,v3,extraction-v2,hybrid-v1,weak_serp,100.0,,натяжные потолки Екатеринбург,натяжные потолки,commercial,Екатеринбург,54,https://ekat.steklodom.com/ceiling/,ekat.steklodom.com,1,0,,,content,ok,,..\dataset-v2\artifacts\query--fb614c722486573c.json,abb52b63c44661b4ed8ba4b10b4e4eb61e0b4e65,1510430,100.0,23662.0,1379567.0,3550.0,1059.0,0.2983098591549296,5.3085,149.0,23.8255,12.0,1.0,8.0,0.0,9.0,1.0,82.0,1.0,195.0,0.0,0.0,0.0,40.0,2.0,0.0,0.666667,0.0,2.0,0.666667,15.0,0.011268,1.0,284.0,405.0,124.0,1.0,5.0,112.0,22.4,295.8333,80.0,114.084507,34.929577,0.28169,0.017152,0.4004,1.0,1.0,12.5,0.75,0.4004,0.266933,0.266933,0.444444,0.4004,0.8,0.509091,0.655172,0.375587,0.119443,0.4004,200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9,1.0,0.75,0.93,1.0,18.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,0.8,8.0,8.0,0.888889,0.888889,0.859259,1.0,0.35876,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.2875,1.0,0.91,1.0,0.924961,0.017152,0.075039,1366.8828,4685.0,86.0,43.0,405.0,13144.9522,0.0,0.1625,0.0,0.0,0.0,0.0,0.583333,1.0,0.0,0.583333,0.0,0.0,0.688875,0.76233,0.51524,0.656325,0.61593
dataset-v3-d37,v3,extraction-v2,hybrid-v1,hybrid,94.7368,70.6,натяжные потолки Екатеринбург,натяжные потолки,commercial,Екатеринбург,54,https://markakachestva.ru/amenities/9043-luchshie-firmy-natjazhnyh-potolkov-v-ekaterinburge-rejting.html,markakachestva.ru,2,0,,,content,ok,,..\dataset-v2\artifacts\query--099d93b592792d2d.json,c20c95e4ea76a4f6c99c2af8bba864f02a773615,459780,77.841,13555.0,393884.0,1825.0,889.0,0.48712328767123286,6.2022,147.0,12.415,37.0,1.0,5.0,0.0,6.0,1.0,62.0,1.0,211.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.004932,1.0,132.0,90.0,84.0,26.0,3.0,16.0,5.333333,49.3243,72.328767,49.315068,46.027397,14.246575,0.034414,0.371852,0.333333,1.0,13.825758,0.162162,0.371852,0.0,0.0,0.0,0.371852,0.233333,0.872727,0.544828,0.164384,0.181138,0.371852,200.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.8,1.0,1.0,0.96,1.0,5.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,6.0,8.0,0.666667,0.888889,0.785185,1.0,0.462672,2.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.425,1.0,0.91,1.0,0.84944,0.034414,0.15056,399.1523,1016.0,42.0,28.0,90.0,10713.877,0.270172,0.365129,0.0,0.0,0.0,0.0,0.583333,1.0,0.0,0.583333,0.0,0.0,0.572911,0.681578,0.444396,0.543178,0.498889
dataset-v3-d37,v3,extraction-v2,hybrid-v1,weak_serp,89.4737,,натяжные потолки Екатеринбург,натяжные потолки,commercial,Екатеринбург,54,https://luxpotolok.pro/,luxpotolok.pro,3,0,,,homepage,ok,,..\dataset-v2\artifacts\query--0d15ac604e84d29d.json,621bd88300b7711864a52a05cc8bfd41ac35a65c,154014,89.4737,9902.0,85858.0,1457.0,687.0,0.47151681537405626,5.5903,92.0,15.837,12.0,1.0,9.0,3.0,13.0,1.0,70.0,1.0,173.0,0.0,0.0,0.0,68.0,2.0,0.0,0.666667,0.0,4.0,0.666667,29.0,0.046671,1.0,183.0,68.0,69.0,6.0,4.0,31.0,7.75,121.4167,125.600549,46.671242,47.357584,4.118051,0.11533,0.57084,1.0,1.0,7.961749,1.083333,0.57084,0.38056,0.38056,0.444444,0.554476,0.8,0.727273,0.806897,0.444292,0.217871,0.57084,200.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.8,8.0,8.0,0.888889,0.888889,0.859259,1.0,0.662125,4.0,4.0,0.0,4.0,1.0,0.0,1.0,1.0,0.8,1.0,0.91,1.0,0.585714,0.11533,0.414286,94.8477,1179.0,30.0,4.0,68.0,12046.7725,0.482284,0.524213,0.0,0.0,0.0,0.0,0.583333,1.0,0.0,0.583333,0.0,0.0,0.758565,0.812846,0.668086,0.737565,0.711878
dataset-v3-d37,v3,extraction-v2,hybrid-v1,hybrid,84.2105,84.7,натяжные потолки Екатеринбург,натяжные потолки,commercial,Екатеринбург,54,https://natyazhniepotolkiekb.ru/,natyazhniepotolkiekb.ru,4,0,,,homepage,ok,,..\dataset-v2\artifacts\query--0543e05051fc4197.json,14c24d931689a68bfddb39a48aea9d46cb204501,654159,84.5532,15869.0,566171.0,2265.0,781.0,0.3448123620309051,5.8693,95.0,23.8421,31.0,1.0,7.0,12.0,20.0,1.0,55.0,1.0,219.0,1.0,1.0,1.0,37.0,3.0,1.0,1.0,0.333333,4.0,0.666667,5.0,0.016336,1.0,131.0,85.0,205.0,8.0,7.0,91.0,13.0,73.0645,57.836645,37.527594,90.507726,3.532009,0.028029,0.44986,1.0,1.0,17.290076,0.645161,0.44986,0.44986,0.299907,0.666667,0.44986,0.916667,1.0,0.489655,0.544518,0.155117,0.44986,200.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,1.0,0.9,1.0,4.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,0.8,7.0,7.0,0.777778,0.777778,0.785185,1.0,0.454918,2.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,0.525,1.0,0.91,1.0,0.877375,0.028029,0.122625,570.9609,2652.0,69.0,172.0,85.0,4573.8877,0.132726,0.262045,0.0,0.0,0.0,0.0,0.583333,1.0,0.0,0.583333,0.0,0.0,0.701071,0.772962,0.615674,0.682484,0.660348
dataset-v3-d37,v3,extraction-v2,hybrid-v1,weak_serp,78.9474,,натяжные потолки Екатеринбург,натяжные потолки,commercial,Екатеринбург,54,https://ekapotolok.ru/,ekapotolok.ru,5,0,,,homepage,ok,,..\dataset-v2\artifacts\query--f0efc7b67a9c3da8.json,b13a358a0cb1dd838a7b5989f61bbab4a8c8c5d8,463347,78.9474,9477.0,406330.0,1431.0,399.0,0.27882599580712786,5.5451,37.0,38.6757,26.0,1.0,1.0,6.0,8.0,1.0,69.0,1.0,174.0,0.0,0.0,0.0,26.0,2.0,2.0,0.666667,0.666667,2.0,0.666667,2.0,0.018169,0.666667,81.0,45.0,283.0,66.0,5.0,66.0,13.2,55.0385,56.603774,31.446541,197.763802,46.121593,0.023323,0.514532,0.666667,1.0,17.666667,0.307692,0.343021,0.343021,0.343021,0.444444,0.490864,0.666667,0.745455,0.8,0.403758,0.114055,0.514532,200.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,1.0,0.9,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,9.0,1.0,1.0,1.0,1.0,1.0,5.0,8.0,0.555556,0.888889,0.814815,1.0,0.327398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.91,1.0,0.89796,0.023323,0.10204,409.373,2610.0,76.0,152.0,45.0,6150.4162,0.180067,0.29755,0.0,0.0,0.0,0.0,0.583333,1.0,0.0,0.583333,0.0,0.0,0.627905,0.738951,0.49944,0.624026,0.590934
dataset-v3-d37,v3,extraction-v2,hybrid-v1,weak_serp,73.6842,,натяжные потолки Екатеринбург,натяжные потолки,commercial,Екатеринбург,54,https://vipceiling.ru/ekb/,vipceiling.ru,6,0,,,content,ok,,..\dataset-v2\artifacts\query--b8ea007deca0bc91.json,6705b369938c3be73194e0694b869cc54d9984ec,457684,73.6842,8003.0,373649.0,1182.0,578.0,0.4890016920473773,5.665,58.0,20.3793,60.0,0.0,9.0,17.0,26.0,1.0,46.0,1.0,129.0,0.0,0.0,0.0,13.0,2.0,2.0,0.666667,0.666667,1.0,0.333333,6.0,0.010998,1.0,263.0,64.0,238.0,0.0,2.0,8.0,4.0,19.7,222.50423,54.145516,201.353638,0.0,0.021418,0.484174,1.0,1.0,4.494297,0.433333,0.484174,0.322783,0.161391,0.222222,0.381529,0.716667,0.836364,0.889655,0.36661,0.155474,0.484174,200.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9,1.0,1.0,0.98,1.0,10.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,7.0,7.0,0.777778,0.777778,0.785185,1.0,0.52078,19.0,19.0,0.0,4.0,1.0,0.0,0.0,0.0,0.7,1.0,0.91,1.0,0.906294,0.021418,0.093706,373.8613,1755.0,62.0,6.0,64.0,5863.9459,0.28922,0.379415,0.0,0.0,0.0,0.0,0.583333,1.0,0.0,0.583333,0.0,0.0,0.692074,0.766104,0.535094,0.669757,0.642906
dataset-v3-d37,v3,extraction-v2,hybrid-v1,weak_serp,68.4211,,натяжные потолки Екатеринбург,натяжные потолки,commercial,Екатеринбург,54,https://potolokmt.ru/,potolokmt.ru,7,0,,,homepage,ok,,..\dataset-v2\artifacts\query--571d84003784415b.json,0ac966cd9dc7aadaaf60976348c2bb717d7a258e,642615,68.4211,16892.0,567755.0,2410.0,692.0,0.2871369294605809,5.7365,182.0,13.2418,142.0,2.0,0.0,0.0,2.0,1.0,67.0,1.0,123.0,0.0,0.0,0.0,119.0,2.0,0.0,0.666667,0.0,4.0,0.666667,8.0,0.049378,1.0,97.0,24.0,169.0,31.0,7.0,70.0,10.0,16.9718,40.248963,9.958506,70.124481,12.863071,0.029752,0.469467,1.0,1.0,24.845361,0.014085,0.469467,0.312978,0.312978,0.444444,0.469467,0.8,0.781818,0.848276,0.35408,0.134801,0.469467,200.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,1.0,0.9,1.0,5.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,0.8,7.0,8.0,0.777778,0.888889,0.822222,1.0,0.347805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.946,1.0,0.869834,0.029752,0.130166,568.6396,2374.0,78.0,159.0,24.0,7509.6747,0.203406,0.315055,0.0,0.0,0.0,0.0,0.583333,1.0,0.0,0.583333,0.0,0.0,0.6923,0.765485,0.4927,0.6648,0.63876
dataset-v3-d37,v3,extraction-v2,hybrid-v1,weak_serp,57.8947,,натяжные потолки Екатеринбург,натяжные потолки,commercial,Екатеринбург,54,https://tehnos24.ru/,tehnos24.ru,9,0,,,homepage,ok,,..\dataset-v2\artifacts\query--082e1c4f7e8a02f5.json,933733c7d25e4f3d5de92d487b9ee084e6e8bc8f,493278,57.8947,16745.0,355403.0,2280.0,1070.0,0.4692982456140351,6.1171,169.0,13.4911,45.0,2.0,1.0,8.0,11.0,1.0,66.0,1.0,169.0,0.0,0.0,0.0,41.0,2.0,2.0,0.666667,0.666667,0.0,0.0,12.0,0.017982,1.0,253.0,7.0,46.0,9.0,2.0,16.0,8.0,50.6667,110.964912,3.070175,20.175439,3.947368,0.047116,0.448941,1.0,1.0,9.011858,0.244444,0.448941,0.299294,0.0,0.0,0.448941,0.633333,0.8,0.834483,0.599415,0.210687,0.448941,200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.75,0.95,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,8.0,8.0,0.888889,0.888889,0.925926,1.0,0.412351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.98425,1.0,0.79387,0.047116,0.20613,362.834,2256.0,38.0,8.0,7.0,3838.6437,0.395368,0.459026,0.0,0.0,0.0,0.0,0.583333,1.0,0.0,0.583333,0.0,0.0,0.704749,0.785243,0.585947,0.650875,0.596677
dataset-v3-d37,v3,extraction-v2,hybrid-v1,weak_serp,52.6316,,натяжные потолки Екатеринбург,натяжные потолки,commercial,Екатеринбург,54,https://potolok-eka.ru/,potolok-eka.ru,10,0,,,homepage,ok,,..\dataset-v2\artifacts\query--fbb8c54a949b80bf.json,b21d3d6c2552fe86a0aaec7d73fcaa477ca57c54,283063,52.6316,7982.0,248898.0,1117.0,592.0,0.5299910474485229,5.9033,91.0,12.2747,1.0,1.0,0.0,0.0,1.0,1.0,46.0,1.0,251.0,1.0,1.0,1.0,28.0,3.0,2.0,1.0,0.666667,2.0,0.666667,7.0,0.025067,1.0,30.0,15.0,99.0,14.0,5.0,24.0,4.8,1117.0,26.857654,13.428827,88.63026,12.533572,0.032069,0.365039,1.0,1.0,37.233333,1.0,0.365039,0.365039,0.243359,0.666667,0.271832,0.916667,0.836364,0.268966,0.835571,0.120057,0.365039,200.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,1.0,0.9,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,0.6,6.0,6.0,0.666667,0.666667,0.644444,1.0,0.390634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.96625,1.0,0.859697,0.032069,0.140303,250.7588,1217.0,64.0,73.0,15.0,8271.5172,0.391313,0.455985,0.0,0.0,0.0,0.0,0.583333,1.0,0.0,0.583333,0.0,0.0,0.628203,0.649636,0.432097,0.627495,0.618644
dataset-v3-d37,v3,extraction-v2,hybrid-v1,weak_serp,100.0,,натяжные потолки Новосибирск,натяжные потолки,commercial,Новосибирск,65,https://sibirpotolki.ru/,sibirpotolki.ru,1,0,,,homepage,ok,,..\dataset-v2\artifacts\query--f5f9be72d170897e.json,a0419ddb1b881f26341aeec03d1581837aab641c,117227,100.0,8480.0,76708.0,1259.0,556.0,0.4416203335980937,5.4512,76.0,16.5658,66.0,1.0,10.0,0.0,11.0,1.0,74.0,1.0,149.0,1.0,1.0,1.0,14.0,3.0,2.0,1.0,0.666667,3.0,0.666667,10.0,0.01112,1.0,90.0,44.0,42.0,27.0,5.0,42.0,8.4,19.0758,71.485306,34.948372,33.359809,21.445592,0.110549,0.454811,1.0,1.0,13.988889,0.166667,0.454811,0.454811,0.303207,0.666667,0.381738,0.916667,0.654545,0.972414,0.370665,0.140486,0.454811,200.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,1.0,0.9,1.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.6,8.0,6.0,0.888889,0.666667,0.718519,1.0,0.425882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.91,1.0,0.65,0.110549,0.35,83.0664,1023.0,36.0,15.0,44.0,10937.8419,0.374706,0.44353,0.0,0.0,0.0,0.0,0.333333,1.0,0.0,0.333333,0.0,0.0,0.702989,0.759323,0.606002,0.684526,0.662782
