query,category,intent,city,region_code,url,domain,rank,serp_page,title,snippet,page_type,fetch_status,fetch_error,target_score,text_length_chars,html_length_chars,word_count,unique_word_count,unique_word_ratio,avg_word_length,sentence_count,avg_sentence_length,paragraph_count,h1_count,h2_count,h3_count,heading_count,title_present,title_length,meta_description_present,meta_description_length,query_in_title,query_in_text,exact_query_count,query_term_count,title_query_term_count,meta_query_term_count,title_keyword_coverage_ratio,meta_keyword_coverage_ratio,query_terms_in_headings,heading_query_coverage_ratio,first_200_words_query_term_count,query_density,keyword_coverage_ratio,link_count,image_count,list_item_count,strong_tag_count,form_count,input_count,inputs_per_form_ratio,avg_paragraph_length,link_density_per_1000_words,image_density_per_1000_words,list_density_per_1000_words,strong_density_per_1000_words,text_to_html_ratio,semantic_similarity,early_query_coverage_ratio,conversion_signal_score,content_link_ratio,heading_paragraph_balance,query_semantic_alignment,title_semantic_alignment,heading_semantic_alignment,title_heading_keyword_alignment,content_depth_semantic_score,query_prominence_score,title_length_quality,meta_length_quality,keyword_balance_score,semantic_content_richness,cta_semantic_score
входные двери Москва,входные двери,commercial,Москва,213,https://www.mosdveri.ru/,mosdveri.ru,8,0,,,homepage,ok,,22.2222,37327.0,537714.0,5150.0,1925.0,0.3737864077669903,6.0408,610.0,8.4426,102.0,1.0,12.0,19.0,32.0,1.0,89.0,1.0,195.0,0.0,0.0,0.0,35.0,2.0,3.0,0.666667,0.666667,9.0,0.666667,7.0,0.006796,1.0,761.0,129.0,165.0,16.0,11.0,63.0,5.727273,50.4902,147.76699,25.048544,32.038835,3.106796,0.069418,0.707877,1.0,1.0,6.767411,0.313725,0.707877,0.471918,0.471918,0.444444,0.707877,0.8,0.381818,0.655172,0.226537,0.264595,0.707877
входные двери Москва,входные двери,commercial,Москва,213,https://doorstreet.ru/,doorstreet.ru,9,0,,,homepage,ok,,11.1111,8296.0,118089.0,1122.0,404.0,0.3600713012477718,6.2299,45.0,24.9333,98.0,0.0,4.0,5.0,9.0,1.0,88.0,1.0,267.0,0.0,0.0,0.0,24.0,2.0,3.0,0.666667,0.666667,1.0,0.333333,11.0,0.02139,1.0,163.0,111.0,77.0,8.0,8.0,52.0,6.5,11.449,145.276292,98.930481,68.627451,7.130125,0.070252,0.789432,1.0,1.0,6.883436,0.091837,0.789432,0.526288,0.263144,0.222222,0.590495,0.716667,0.4,0.158621,0.713012,0.177184,0.789432
входные двери Москва,входные двери,commercial,Москва,213,https://lider-doors.ru/catalog/,lider-doors.ru,10,0,,,product,ok,,0.0,14696.0,214278.0,2534.0,700.0,0.27624309392265195,4.6436,271.0,9.3506,12.0,1.0,8.0,11.0,20.0,1.0,68.0,1.0,241.0,0.0,0.0,0.0,65.0,2.0,1.0,0.666667,0.333333,2.0,0.666667,21.0,0.025651,1.0,261.0,66.0,125.0,0.0,3.0,62.0,20.666667,211.1667,102.999211,26.045777,49.329124,0.0,0.068584,0.776725,1.0,1.0,9.708812,1.666667,0.776725,0.517817,0.517817,0.444444,0.776725,0.8,0.763636,0.337931,0.855038,0.214565,0.776725
входные двери Санкт-Петербург,входные двери,commercial,Санкт-Петербург,2,https://spb.dveri-tmk.ru/catalog/vhodnye-dveri/,spb.dveri-tmk.ru,1,0,,,product,ok,,100.0,36698.0,405959.0,6196.0,1020.0,0.1646223369916075,4.5036,754.0,8.2175,22.0,2.0,4.0,18.0,24.0,1.0,74.0,1.0,249.0,0.0,0.0,0.0,49.0,3.0,2.0,0.75,0.5,6.0,0.5,12.0,0.007908,1.0,769.0,318.0,146.0,1.0,3.0,3.0,1.0,281.6364,124.112331,51.323434,23.563589,0.161394,0.090398,0.57835,1.0,1.0,8.057217,1.090909,0.57835,0.433763,0.289175,0.375,0.57835,0.7875,0.654545,0.282759,0.263611,0.095209,0.57835
входные двери Санкт-Петербург,входные двери,commercial,Санкт-Петербург,2,https://sigma-doors.ru/,sigma-doors.ru,2,0,,,homepage,ok,,88.8889,18021.0,1690393.0,2854.0,519.0,0.18185003503854238,4.9187,33.0,86.4848,421.0,0.0,1.0,1.0,2.0,1.0,58.0,1.0,134.0,0.0,0.0,0.0,61.0,2.0,3.0,0.5,0.5,0.0,0.0,12.0,0.021374,1.0,390.0,140.0,31.0,5.0,2.0,4.0,2.0,6.7791,136.650315,49.053959,10.861948,1.751927,0.010661,0.68947,1.0,1.0,7.317949,0.004751,0.68947,0.344735,0.0,0.0,0.68947,0.575,0.945455,0.924138,0.71245,0.12538,0.68947
входные двери Санкт-Петербург,входные двери,commercial,Санкт-Петербург,2,https://vfd-spb.ru/,vfd-spb.ru,3,0,,,homepage,ok,,77.7778,20520.0,590459.0,3058.0,900.0,0.2943100065402224,5.1302,178.0,17.1798,40.0,5.0,7.0,0.0,12.0,1.0,88.0,1.0,258.0,0.0,0.0,0.0,57.0,1.0,3.0,0.25,0.75,4.0,0.5,21.0,0.01864,1.0,333.0,220.0,184.0,41.0,7.0,54.0,7.714286,76.45,108.894702,71.942446,60.170046,13.407456,0.034753,0.568438,1.0,1.0,9.183183,0.3,0.568438,0.142109,0.284219,0.125,0.568438,0.6125,0.4,0.22069,0.621321,0.167297,0.568438
входные двери Санкт-Петербург,входные двери,commercial,Санкт-Петербург,2,https://dverigrad-spb.ru/,dverigrad-spb.ru,4,0,,,homepage,ok,,66.6667,31960.0,486232.0,4653.0,892.0,0.1917042768106598,5.5018,588.0,7.9133,93.0,1.0,17.0,24.0,41.0,1.0,62.0,1.0,152.0,0.0,0.0,0.0,126.0,2.0,2.0,0.5,0.5,15.0,0.25,29.0,0.027079,1.0,481.0,337.0,200.0,72.0,6.0,46.0,7.666667,50.0323,103.374167,72.426392,42.983022,15.473888,0.06573,0.643573,1.0,1.0,9.673597,0.44086,0.643573,0.321786,0.160893,0.125,0.643573,0.6375,0.872727,0.951724,0.902643,0.123376,0.643573
входные двери Санкт-Петербург,входные двери,commercial,Санкт-Петербург,2,https://doorsmetallic.ru/,doorsmetallic.ru,6,0,,,homepage,ok,,44.4444,4810.0,76733.0,683.0,375.0,0.5490483162518301,5.8536,47.0,14.5319,1.0,1.0,5.0,1.0,7.0,1.0,24.0,1.0,101.0,0.0,0.0,0.0,23.0,2.0,1.0,0.5,0.25,2.0,0.25,11.0,0.033675,1.0,46.0,13.0,29.0,0.0,1.0,3.0,3.0,683.0,67.349927,19.033675,42.459736,0.0,0.062685,0.663115,1.0,1.0,14.847826,7.0,0.663115,0.331558,0.165779,0.125,0.301938,0.6375,0.436364,0.696552,0.877501,0.138149,0.663115
входные двери Санкт-Петербург,входные двери,commercial,Санкт-Петербург,2,https://spb.mosdveri.ru/,spb.mosdveri.ru,7,0,,,homepage,ok,,33.3333,37338.0,509538.0,5148.0,1925.0,0.37393162393162394,6.0474,610.0,8.4393,102.0,1.0,12.0,19.0,32.0,1.0,107.0,1.0,204.0,0.0,0.0,0.0,42.0,3.0,4.0,0.75,0.75,10.0,0.75,9.0,0.008159,1.0,760.0,128.0,165.0,16.0,11.0,52.0,4.727273,50.4706,147.630148,24.864025,32.051282,3.108003,0.073278,0.61047,1.0,1.0,6.773684,0.313725,0.61047,0.457852,0.457852,0.5625,0.61047,0.85,0.054545,0.593103,0.27195,0.228274,0.61047
входные двери Новосибирск,входные двери,commercial,Новосибирск,65,https://novosibirsk.dverimagnat.ru/,novosibirsk.dverimagnat.ru,1,0,,,homepage,ok,,100.0,15779.0,621923.0,2432.0,739.0,0.30386513157894735,5.2911,211.0,11.5261,9.0,1.0,8.0,2.0,11.0,1.0,77.0,1.0,249.0,0.0,0.0,0.0,55.0,2.0,0.0,0.666667,0.0,3.0,0.666667,5.0,0.022615,1.0,468.0,39.0,18.0,3.0,2.0,2.0,1.0,270.2222,192.434211,16.036184,7.401316,1.233553,0.025371,0.633272,1.0,1.0,5.196581,1.222222,0.633272,0.422181,0.422181,0.444444,0.633272,0.8,0.6,0.282759,0.753838,0.192429,0.633272
входные двери Новосибирск,входные двери,commercial,Новосибирск,65,https://фабрикадверей.рф/,фабрикадверей.рф,2,0,,,homepage,ok,,88.8889,26421.0,580119.0,4553.0,766.0,0.16824072040412916,4.6521,78.0,58.3718,136.0,1.0,3.0,6.0,10.0,1.0,14.0,1.0,172.0,0.0,0.0,0.0,62.0,0.0,3.0,0.0,0.333333,1.0,0.333333,18.0,0.013617,1.0,315.0,162.0,212.0,0.0,4.0,29.0,7.25,33.4779,69.185153,35.580936,46.562706,0.0,0.045544,0.547648,1.0,1.0,14.453968,0.073529,0.547648,0.0,0.182549,0.0,0.547648,0.483333,0.254545,0.813793,0.453913,0.092137,0.547648
входные двери Новосибирск,входные двери,commercial,Новосибирск,65,https://almaz-nsk.com/,almaz-nsk.com,3,0,,,homepage,ok,,77.7778,15740.0,285687.0,2055.0,943.0,0.45888077858880777,6.4759,121.0,16.9835,28.0,1.0,9.0,3.0,13.0,1.0,113.0,1.0,198.0,0.0,0.0,0.0,97.0,2.0,2.0,0.666667,0.666667,3.0,0.666667,28.0,0.047202,1.0,310.0,58.0,190.0,13.0,4.0,9.0,2.25,73.3929,150.851582,28.223844,92.457421,6.326034,0.055095,0.614142,1.0,1.0,6.629032,0.464286,0.614142,0.409428,0.409428,0.444444,0.614142,0.8,0.0,0.634483,0.426602,0.281818,0.614142
входные двери Новосибирск,входные двери,commercial,Новосибирск,65,https://centurion-door.ru/,centurion-door.ru,4,0,,,homepage,ok,,66.6667,4868.0,132679.0,647.0,386.0,0.5965996908809892,6.3941,30.0,21.5667,6.0,1.0,4.0,0.0,5.0,1.0,117.0,1.0,227.0,0.0,0.0,0.0,22.0,2.0,2.0,0.666667,0.666667,0.0,0.0,10.0,0.034003,1.0,96.0,119.0,16.0,0.0,2.0,8.0,4.0,107.8333,148.377125,183.925811,24.729521,0.0,0.03669,0.533082,1.0,1.0,6.739583,0.833333,0.533082,0.355388,0.0,0.0,0.229936,0.633333,0.0,0.434483,0.866564,0.114316,0.533082
входные двери Новосибирск,входные двери,commercial,Новосибирск,65,https://novosibirsk.metaldveri.ru/,novosibirsk.metaldveri.ru,6,0,,,homepage,ok,,44.4444,22696.0,198825.0,3470.0,940.0,0.27089337175792505,5.3406,247.0,14.0486,68.0,1.0,5.0,1.0,7.0,1.0,79.0,1.0,242.0,0.0,0.0,0.0,72.0,2.0,2.0,0.666667,0.666667,4.0,0.666667,7.0,0.020749,1.0,557.0,133.0,223.0,36.0,3.0,36.0,12.0,51.0294,160.518732,38.32853,64.26513,10.37464,0.114151,0.578635,1.0,1.0,6.229803,0.102941,0.578635,0.385757,0.385757,0.444444,0.578635,0.8,0.563636,0.331034,0.691643,0.156748,0.578635
входные двери Новосибирск,входные двери,commercial,Новосибирск,65,https://dveri-nso.ru/cat/vhodnye-dveri/,dveri-nso.ru,7,0,,,content,ok,,33.3333,26332.0,296616.0,3646.0,906.0,0.24849149753154143,5.8645,170.0,21.4471,33.0,2.0,4.0,52.0,58.0,1.0,100.0,1.0,154.0,0.0,0.0,0.0,92.0,3.0,4.0,0.666667,0.666667,6.0,0.666667,17.0,0.025233,1.0,274.0,41.0,205.0,66.0,8.0,36.0,4.5,110.4848,75.15085,11.2452,56.226001,18.10203,0.088775,0.617136,1.0,1.0,13.306569,1.757576,0.617136,0.411424,0.411424,0.444444,0.617136,0.8,0.181818,0.937931,0.841104,0.153353,0.617136
входные двери Новосибирск,входные двери,commercial,Новосибирск,65,https://novosibirsk.mosdveri.ru/,novosibirsk.mosdveri.ru,8,0,,,homepage,ok,,22.2222,37331.0,537261.0,5143.0,1926.0,0.37448959751118027,6.055,607.0,8.4728,102.0,1.0,12.0,19.0,32.0,1.0,103.0,1.0,199.0,0.0,0.0,0.0,35.0,2.0,3.0,0.666667,0.666667,9.0,0.666667,7.0,0.006805,1.0,761.0,129.0,165.0,16.0,11.0,63.0,5.727273,50.4216,147.968112,25.082637,32.082442,3.111025,0.069484,0.573457,1.0,1.0,6.758213,0.313725,0.573457,0.382305,0.382305,0.444444,0.573457,0.8,0.127273,0.627586,0.226846,0.214754,0.573457
входные двери Новосибирск,входные двери,commercial,Новосибирск,65,https://retvizan.ru/,retvizan.ru,9,0,,,homepage,ok,,11.1111,7342.0,269877.0,1005.0,441.0,0.4388059701492537,6.1741,36.0,27.9167,12.0,1.0,2.0,3.0,6.0,1.0,105.0,1.0,217.0,0.0,0.0,0.0,81.0,3.0,2.0,0.666667,0.666667,4.0,0.666667,39.0,0.080597,0.666667,284.0,46.0,125.0,4.0,1.0,1.0,1.0,83.75,282.587065,45.771144,124.378109,3.9801,0.027205,0.642132,1.0,1.0,3.538732,0.5,0.428088,0.428088,0.428088,0.444444,0.430228,0.75,0.090909,0.503448,0.0,0.157322,0.642132
входные двери Новосибирск,входные двери,commercial,Новосибирск,65,https://dveri-novosibirska.ru/,dveri-novosibirska.ru,10,0,,,homepage,ok,,0.0,6018.0,225886.0,882.0,413.0,0.46825396825396826,5.6179,40.0,22.05,47.0,1.0,1.0,4.0,6.0,1.0,67.0,1.0,198.0,0.0,0.0,0.0,72.0,2.0,4.0,0.333333,0.666667,3.0,0.333333,45.0,0.081633,1.0,203.0,94.0,38.0,8.0,5.0,39.0,7.8,18.766,230.15873,106.575964,43.0839,9.070295,0.026642,0.651976,1.0,1.0,4.344828,0.12766,0.651976,0.217325,0.217325,0.111111,0.383362,0.6,0.781818,0.634483,0.0,0.149592,0.651976
входные двери Казань,входные двери,commercial,Казань,43,https://mirdverey-kazan.ru/,mirdverey-kazan.ru,1,0,,,homepage,ok,,100.0,44.0,88477.0,7.0,7.0,1.0,5.2857,1.0,7.0,4.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,1428.571429,0.0,0.0,0.000497,0.151159,0.0,0.25,7.0,0.75,0.0,0.0,0.0,0.0,0.000705,0.0,0.0,0.0,0.0,0.000588,0.03779
входные двери Казань,входные двери,commercial,Казань,43,https://kazan.dverimagnat.ru/,kazan.dverimagnat.ru,2,0,,,homepage,ok,,88.8889,15680.0,621697.0,2435.0,752.0,0.30882956878850104,5.2452,209.0,11.6507,9.0,1.0,8.0,2.0,11.0,1.0,71.0,1.0,232.0,0.0,0.0,0.0,55.0,2.0,0.0,0.666667,0.0,3.0,0.666667,5.0,0.022587,1.0,476.0,39.0,26.0,3.0,2.0,2.0,1.0,270.5556,195.482546,16.016427,10.677618,1.232033,0.025221,0.555661,1.0,1.0,5.115546,1.222222,0.555661,0.370441,0.370441,0.444444,0.555661,0.8,0.709091,0.4,0.752909,0.171605,0.555661
входные двери Казань,входные двери,commercial,Казань,43,https://vhodnye-dveri-kazan.ru/,vhodnye-dveri-kazan.ru,3,0,,,homepage,ok,,77.7778,1980.0,112480.0,303.0,166.0,0.5478547854785478,5.2013,19.0,15.9474,11.0,1.0,0.0,0.0,1.0,1.0,48.0,1.0,313.0,0.0,0.0,0.0,32.0,2.0,2.0,0.666667,0.666667,0.0,0.0,29.0,0.105611,1.0,95.0,53.0,58.0,0.0,0.0,7.0,0.0,27.5455,313.531353,174.917492,191.419142,0.0,0.017603,0.48162,1.0,0.75,3.189474,0.090909,0.48162,0.32108,0.0,0.0,0.097287,0.633333,0.872727,0.0,0.0,0.044416,0.361215
входные двери Казань,входные двери,commercial,Казань,43,https://kazan.mosdveri.ru/,kazan.mosdveri.ru,4,0,,,homepage,ok,,66.6667,37315.0,537121.0,5147.0,1927.0,0.3743928502040023,6.0418,611.0,8.4239,102.0,1.0,12.0,19.0,32.0,1.0,97.0,1.0,195.0,0.0,0.0,0.0,35.0,2.0,3.0,0.666667,0.666667,9.0,0.666667,7.0,0.0068,1.0,761.0,129.0,165.0,16.0,11.0,63.0,5.727273,50.4608,147.853118,25.063144,32.057509,3.108607,0.069472,0.503638,1.0,1.0,6.763469,0.313725,0.503638,0.335759,0.335759,0.444444,0.503638,0.8,0.236364,0.655172,0.226669,0.188558,0.503638
входные двери Казань,входные двери,commercial,Казань,43,https://komandoor-kzn.com/,komandoor-kzn.com,6,0,,,homepage,ok,,44.4444,6257.0,409551.0,925.0,456.0,0.492972972972973,5.4476,55.0,16.8182,28.0,2.0,0.0,0.0,2.0,1.0,36.0,1.0,205.0,0.0,0.0,0.0,34.0,0.0,2.0,0.0,0.666667,0.0,0.0,13.0,0.036757,1.0,87.0,38.0,83.0,7.0,6.0,34.0,5.666667,33.0357,94.054054,41.081081,89.72973,7.567568,0.015278,0.453597,1.0,1.0,10.632184,0.071429,0.453597,0.0,0.0,0.0,0.279718,0.4,0.654545,0.586207,0.774775,0.114911,0.453597
входные двери Казань,входные двери,commercial,Казань,43,https://torex.ru/network/kazan/,torex.ru,7,0,,,content,ok,,33.3333,25823.0,665653.0,3342.0,1374.0,0.4111310592459605,6.588,134.0,24.9403,50.0,1.0,10.0,5.0,16.0,1.0,78.0,1.0,40.0,0.0,0.0,0.0,49.0,3.0,2.0,0.666667,0.666667,3.0,0.666667,8.0,0.014662,1.0,556.0,16.0,79.0,10.0,3.0,14.0,4.666667,66.84,166.367445,4.787552,23.63854,2.99222,0.038793,0.425459,1.0,1.0,6.010791,0.32,0.425459,0.283639,0.283639,0.444444,0.425459,0.8,0.581818,0.275862,0.488729,0.174919,0.425459
входные двери Казань,входные двери,commercial,Казань,43,https://kzn.rusdver.net/doors/,kzn.rusdver.net,8,0,,,content,ok,,22.2222,17298.0,451284.0,2601.0,1062.0,0.4083044982698962,5.4433,105.0,24.7714,36.0,1.0,1.0,1.0,3.0,1.0,75.0,1.0,198.0,0.0,0.0,0.0,70.0,2.0,2.0,0.666667,0.666667,2.0,0.666667,8.0,0.026913,1.0,510.0,81.0,74.0,4.0,29.0,787.0,27.137931,72.25,196.078431,31.141869,28.450596,1.53787,0.038331,0.408233,1.0,1.0,5.1,0.083333,0.408233,0.272155,0.272155,0.444444,0.408233,0.8,0.636364,0.634483,0.897091,0.166683,0.408233
входные двери Казань,входные двери,commercial,Казань,43,https://kazan.metaldveri.ru/,kazan.metaldveri.ru,9,0,,,homepage,ok,,11.1111,22698.0,198799.0,3476.0,942.0,0.2710011507479862,5.3257,250.0,13.904,68.0,1.0,5.0,1.0,7.0,1.0,73.0,1.0,236.0,0.0,0.0,0.0,72.0,2.0,2.0,0.666667,0.666667,4.0,0.666667,7.0,0.020713,1.0,558.0,133.0,223.0,36.0,3.0,36.0,12.0,51.1176,160.529344,38.262371,64.1542,10.356732,0.114176,0.548686,1.0,1.0,6.229391,0.102941,0.548686,0.365791,0.365791,0.444444,0.548686,0.8,0.672727,0.372414,0.690449,0.148695,0.548686
входные двери Казань,входные двери,commercial,Казань,43,https://dveri-argus.com/,dveri-argus.com,10,0,,,homepage,ok,,0.0,1654.0,80360.0,239.0,143.0,0.5983263598326359,5.7113,19.0,12.5789,16.0,0.0,0.0,2.0,2.0,1.0,60.0,1.0,177.0,0.0,0.0,0.0,14.0,2.0,3.0,0.666667,0.666667,0.0,0.0,14.0,0.058577,1.0,134.0,125.0,6.0,3.0,3.0,25.0,8.333333,14.9375,560.669456,523.012552,25.104603,12.552301,0.020582,0.370622,1.0,1.0,1.783582,0.125,0.370622,0.247081,0.0,0.0,0.059052,0.633333,0.909091,0.77931,0.04742,0.029444,0.370622
входные двери Краснодар,входные двери,commercial,Краснодар,35,https://www.kubsm.com/,kubsm.com,1,0,,,homepage,ok,,100.0,4440.0,252337.0,639.0,338.0,0.5289514866979655,5.7653,32.0,19.9688,14.0,1.0,22.0,3.0,26.0,1.0,72.0,1.0,386.0,0.0,0.0,0.0,45.0,2.0,4.0,0.666667,0.666667,6.0,0.666667,14.0,0.070423,1.0,111.0,20.0,44.0,5.0,1.0,3.0,3.0,45.6429,173.70892,31.298905,68.85759,7.824726,0.017596,0.377252,1.0,1.0,5.756757,1.857143,0.377252,0.251501,0.251501,0.444444,0.160709,0.8,0.690909,0.0,0.0,0.07084,0.377252
входные двери Краснодар,входные двери,commercial,Краснодар,35,https://prodverikrd.ru/,prodverikrd.ru,2,0,,,homepage,ok,,88.8889,4900.0,156211.0,785.0,305.0,0.3885350318471338,5.0497,27.0,29.0741,1.0,1.0,4.0,0.0,4.0,1.0,48.0,1.0,173.0,0.0,0.0,0.0,32.0,1.0,1.0,0.333333,0.333333,0.0,0.0,21.0,0.040764,1.0,169.0,41.0,47.0,20.0,22.0,83.0,3.772727,785.0,215.286624,52.229299,59.872611,25.477707,0.031368,0.171938,1.0,1.0,4.64497,4.0,0.171938,0.057313,0.0,0.0,0.089981,0.516667,0.872727,0.806897,0.641189,0.029134,0.171938
входные двери Краснодар,входные двери,commercial,Краснодар,35,https://krasnodar.mosdveri.ru/,krasnodar.mosdveri.ru,4,0,,,homepage,ok,,66.6667,37307.0,537184.0,5139.0,1926.0,0.37478108581436076,6.0543,607.0,8.4662,102.0,1.0,12.0,19.0,32.0,1.0,101.0,1.0,198.0,0.0,0.0,0.0,35.0,2.0,3.0,0.666667,0.666667,9.0,0.666667,7.0,0.006811,1.0,761.0,129.0,165.0,16.0,11.0,63.0,5.727273,50.3824,148.083285,25.10216,32.107414,3.113446,0.069449,0.536326,1.0,1.0,6.752957,0.313725,0.536326,0.357551,0.357551,0.444444,0.536326,0.8,0.163636,0.634483,0.227022,0.201005,0.536326
входные двери Краснодар,входные двери,commercial,Краснодар,35,https://modern-dveri.ru/catalog/vkhodnye-dveri/,modern-dveri.ru,5,0,,,product,ok,,55.5556,31764.0,1284154.0,4508.0,717.0,0.1590505767524401,5.3878,29.0,155.4483,4.0,1.0,1.0,1.0,3.0,1.0,61.0,1.0,304.0,0.0,0.0,0.0,141.0,2.0,2.0,0.666667,0.666667,6.0,0.666667,10.0,0.031278,1.0,882.0,282.0,503.0,1.0,3.0,202.0,67.333333,1127.0,195.652174,62.555457,111.579414,0.221828,0.024735,0.594413,1.0,1.0,5.111111,0.75,0.594413,0.396275,0.396275,0.444444,0.594413,0.8,0.890909,0.0,0.957409,0.094542,0.594413
входные двери Краснодар,входные двери,commercial,Краснодар,35,https://tandoor.ru/catalog/vkhodnye-dveri/,tandoor.ru,6,0,,,product,ok,,44.4444,39369.0,1684131.0,5163.0,1421.0,0.27522758086383886,6.5555,64.0,80.6719,66.0,1.0,3.0,3.0,7.0,1.0,68.0,1.0,174.0,0.0,0.0,0.0,353.0,2.0,4.0,0.666667,0.666667,5.0,0.666667,3.0,0.068371,1.0,1181.0,79.0,1358.0,6.0,33.0,193.0,5.848485,78.2273,228.742979,15.301181,263.025373,1.162115,0.023376,0.464257,1.0,1.0,4.371719,0.106061,0.464257,0.309505,0.309505,0.444444,0.464257,0.8,0.763636,0.8,0.0,0.127776,0.464257
